business,DCU,m,18,U,4,A,3,4,"Scientist, clinical (histocompatibility and immunogenetics)",Medical laboratory scientific officer,home,father,104,119,0,yes,yes,no,no,yes,yes,yes,3,5,5,4,1,5,2,52,95,52
psychology,UCD,f,21,R,5,A,2,0,IT consultant,Operations geologist,reputation,father,35,50,0,yes,yes,yes,yes,no,yes,yes,4,3,3,5,2,5,11,40,62,37
math,NUI-Galway,f,19,U,9,A,3,4,Immunologist,Medical laboratory scientific officer,other,other,48,113,8,yes,yes,no,yes,no,yes,yes,3,1,1,1,1,1,47,30,12,30
physics,UCC,f,19,R,3,A,0,2,Drilling engineer,Operations geologist,reputation,father,65,47,15,yes,yes,no,yes,yes,yes,no,5,1,1,2,1,5,2,64,85,39
computer science,TCD,m,19,R,5,A,1,3,IT consultant,Chartered certified accountant,home,other,191,94,0,no,yes,no,no,no,yes,yes,1,2,0,3,3,1,3,50,72,58
math,NCI,f,16,U,7,A,4,3,Drilling engineer,Product designer,other,other,94,37,0,yes,yes,no,no,yes,yes,yes,3,5,1,2,1,1,13,61,14,86
math,DIT,m,16,R,7,T,2,4,IT consultant,Product designer,other,other,110,73,0,no,yes,no,yes,yes,yes,yes,4,4,5,5,5,3,63,99,35,49
math,UCD,m,15,R,10,T,2,0,Drilling engineer,Chartered certified accountant,home,father,10,86,0,yes,yes,no,no,no,yes,no,2,2,0,4,4,2,48,29,15,58
health science,DIT,m,19,R,8,A,3,0,Public house manager,Chartered certified accountant,reputation,father,230,44,0,no,yes,yes,yes,yes,yes,no,5,1,1,4,5,5,33,44,25,3
business,DIT,m,15,U,3,T,1,3,Public house manager,Product designer,home,other,230,28,0,yes,yes,no,yes,yes,yes,yes,2,3,3,5,5,2,40,100,99,93
physics,NCI,f,16,U,3,A,3,1,IT consultant,Chartered certified accountant,course,father,179,8,0,no,yes,no,yes,no,yes,yes,1,5,1,1,5,4,9,27,75,28
physics,UCC,m,15,R,4,T,3,2,Immunologist,Product designer,reputation,father,174,42,0,yes,yes,no,yes,yes,yes,no,1,3,3,3,2,5,7,35,97,20
psychology,TCD,f,18,R,8,T,3,0,Public house manager,"Scientist, water quality",course,mother,233,52,0,yes,no,no,no,yes,yes,yes,2,1,1,5,5,2,8,24,69,70
computer science,UCC,m,22,U,6,T,0,2,"Scientist, clinical (histocompatibility and immunogenetics)","Scientist, water quality",other,father,93,7,0,yes,yes,no,yes,no,yes,yes,1,2,0,3,1,4,93,53,73,5
psychology,NCI,f,21,U,9,A,1,2,Immunologist,Operations geologist,home,father,82,2,0,no,yes,no,no,yes,yes,yes,2,4,5,2,3,3,20,13,27,3
physics,UCD,m,18,U,8,A,4,0,IT consultant,Operations geologist,other,father,115,7,0,yes,yes,yes,yes,yes,yes,no,1,3,3,1,2,2,10,47,71,34
health science,UCC,f,18,R,4,T,4,3,Drilling engineer,"Scientist, water quality",home,father,227,37,0,yes,yes,no,no,yes,yes,no,3,2,0,1,3,4,14,48,19,39
physics,NCI,f,18,R,4,T,1,3,Public house manager,Medical laboratory scientific officer,reputation,father,54,58,13,yes,yes,no,yes,no,yes,no,2,5,1,2,3,4,5,52,60,2
math,DIT,m,16,U,3,A,4,2,IT consultant,Product designer,other,father,62,30,0,yes,no,no,no,yes,yes,no,5,1,1,3,3,4,16,49,27,98
computer science,UCC,f,22,U,6,A,4,0,"Scientist, clinical (histocompatibility and immunogenetics)",Product designer,course,other,68,13,0,yes,no,no,yes,no,yes,yes,5,2,0,4,2,1,7,85,36,15
health science,NCI,m,17,R,5,A,4,3,Drilling engineer,Medical laboratory scientific officer,home,father,140,5,0,no,yes,no,yes,yes,yes,no,5,3,3,5,5,4,11,33,4,0
health science,NCI,m,17,U,10,A,3,2,Public house manager,Product designer,reputation,father,76,74,4,yes,yes,yes,yes,no,yes,yes,1,1,1,3,5,3,13,76,75,94
computer science,DIT,m,16,R,10,T,0,2,"Scientist, clinical (histocompatibility and immunogenetics)",Chartered certified accountant,course,father,216,7,11,no,yes,no,no,yes,yes,yes,3,3,3,5,3,3,2,89,95,0
computer science,NUI-Galway,m,20,R,8,A,1,3,Drilling engineer,Chartered certified accountant,course,mother,211,84,0,yes,no,no,yes,yes,yes,yes,3,3,3,2,2,3,27,55,95,60
engineering,UCC,f,17,U,8,T,4,3,Public house manager,Medical laboratory scientific officer,course,mother,192,67,0,no,no,no,yes,no,no,yes,3,1,1,2,3,3,6,92,19,36
psychology,DIT,f,18,U,8,A,4,1,IT consultant,Operations geologist,other,other,6,38,12,yes,yes,no,yes,no,yes,yes,5,5,4,5,2,4,5,87,1,35
health science,NUI-Galway,m,16,U,5,A,1,4,Public house manager,Operations geologist,other,mother,79,107,0,yes,yes,no,no,yes,yes,no,1,2,0,5,1,2,4,57,89,61
health science,NUI-Galway,m,19,U,4,T,2,4,"Scientist, clinical (histocompatibility and immunogenetics)",Operations geologist,other,father,58,39,4,yes,yes,no,no,no,yes,no,4,5,4,5,1,4,12,7,8,18
health science,UCC,m,22,U,4,T,3,3,Immunologist,Product designer,home,mother,133,42,0,yes,no,no,no,yes,yes,yes,2,2,0,2,5,4,55,63,78,95
math,DCU,f,20,U,9,A,0,0,"Scientist, clinical (histocompatibility and immunogenetics)","Scientist, water quality",course,other,3,53,0,no,yes,no,no,no,yes,no,2,3,3,3,2,4,13,47,2,54
computer science,UCD,m,19,R,4,T,0,0,Drilling engineer,Chartered certified accountant,course,mother,214,54,0,yes,yes,no,yes,yes,no,yes,5,2,0,4,4,2,51,90,71,10
math,NUI-Galway,m,21,U,3,T,1,3,Immunologist,Operations geologist,course,mother,176,12,6,yes,yes,no,yes,no,yes,yes,4,2,0,2,2,1,45,69,0,68
health science,NUI-Galway,f,21,U,7,A,2,0,IT consultant,Medical laboratory scientific officer,home,other,230,25,0,yes,yes,no,yes,yes,yes,no,4,1,1,3,2,2,19,36,27,21
computer science,UCC,m,20,U,8,A,2,1,Immunologist,Operations geologist,home,mother,134,86,0,no,yes,no,no,no,yes,no,2,2,0,1,5,4,18,96,79,1
engineering,DIT,m,16,R,7,A,1,4,Drilling engineer,"Scientist, water quality",reputation,mother,196,106,0,yes,yes,no,yes,no,yes,no,4,5,4,4,4,5,62,60,84,89
business,DIT,f,22,R,10,T,2,1,Drilling engineer,"Scientist, water quality",course,father,58,58,0,yes,yes,yes,no,yes,yes,no,3,4,5,1,2,1,33,65,94,38
physics,TCD,m,15,U,5,T,2,3,Drilling engineer,"Scientist, water quality",home,other,223,33,0,yes,yes,no,yes,yes,yes,yes,1,2,0,4,5,4,11,94,47,76
health science,NCI,f,18,R,3,T,0,4,"Scientist, clinical (histocompatibility and immunogenetics)","Scientist, water quality",course,other,102,18,9,yes,yes,no,yes,yes,yes,yes,2,5,1,4,4,3,7,96,53,87
physics,UCD,f,20,R,3,T,2,1,"Scientist, clinical (histocompatibility and immunogenetics)",Operations geologist,reputation,mother,6,44,2,yes,yes,no,yes,no,yes,yes,4,3,3,1,5,5,4,84,98,13
engineering,NCI,f,17,R,9,A,4,0,Drilling engineer,Medical laboratory scientific officer,reputation,mother,115,6,0,no,yes,no,no,no,yes,yes,2,4,5,4,2,3,86,53,87,35
math,NUI-Galway,f,19,U,8,A,4,4,IT consultant,Operations geologist,other,other,47,36,0,yes,yes,no,no,yes,yes,yes,5,5,3,5,2,3,11,51,50,43
math,DCU,m,16,R,5,A,1,3,"Scientist, clinical (histocompatibility and immunogenetics)","Scientist, water quality",other,other,173,72,11,yes,yes,no,yes,yes,no,no,3,4,5,4,1,4,10,43,8,12
computer science,DCU,m,22,R,6,A,1,2,Public house manager,Product designer,other,mother,69,36,6,yes,yes,no,yes,no,yes,yes,5,5,5,2,2,4,12,1,97,65
health science,NCI,m,22,R,3,A,2,4,Immunologist,Chartered certified accountant,reputation,other,88,104,14,yes,yes,no,yes,no,yes,yes,5,3,3,2,5,5,8,27,10,22
health science,NUI-Galway,m,18,R,5,A,0,2,"Scientist, clinical (histocompatibility and immunogenetics)",Medical laboratory scientific officer,reputation,other,220,37,0,yes,yes,no,yes,yes,yes,yes,3,5,4,3,1,5,1,65,49,97
business,UCD,f,17,R,3,T,2,3,Immunologist,Operations geologist,reputation,other,171,118,9,no,yes,no,yes,yes,yes,yes,4,2,0,5,2,4,1,45,61,56
business,UCD,m,19,U,6,T,3,4,Drilling engineer,Medical laboratory scientific officer,course,mother,37,14,0,no,yes,no,yes,yes,yes,yes,4,3,3,4,3,1,9,8,11,84
psychology,DIT,f,16,U,10,T,2,3,Public house manager,Medical laboratory scientific officer,reputation,father,133,64,3,yes,no,no,no,no,yes,no,2,2,0,1,5,3,19,27,40,77
engineering,TCD,f,19,R,6,A,2,2,Drilling engineer,Operations geologist,reputation,mother,122,112,9,yes,yes,no,no,no,yes,yes,4,3,3,2,3,3,51,71,49,93
computer science,NUI-Galway,m,16,U,6,A,2,2,Public house manager,Operations geologist,home,father,55,120,0,yes,yes,no,yes,yes,yes,no,3,3,3,1,5,2,16,9,95,64
psychology,DCU,m,19,U,5,T,2,2,IT consultant,"Scientist, water quality",home,other,149,39,6,yes,yes,no,yes,no,yes,no,1,3,3,4,3,3,34,93,30,76
business,UCD,m,18,R,8,A,0,0,Drilling engineer,Product designer,other,mother,138,96,11,yes,yes,no,yes,no,yes,yes,4,1,1,4,3,2,13,66,57,6
math,NCI,m,15,U,4,T,3,1,IT consultant,Medical laboratory scientific officer,course,father,145,96,4,yes,yes,no,no,no,yes,no,2,2,0,3,5,2,48,25,46,53
computer science,DIT,f,17,R,8,T,1,3,Public house manager,Chartered certified accountant,reputation,father,82,35,2,yes,yes,no,no,no,yes,no,3,2,0,1,2,5,10,97,27,80
physics,DIT,m,21,U,9,T,0,2,Immunologist,Operations geologist,course,mother,162,67,0,yes,no,no,no,yes,yes,no,1,1,1,5,2,3,3,25,44,0
business,UCD,m,22,R,9,A,3,2,IT consultant,Medical laboratory scientific officer,other,father,69,55,13,no,yes,no,no,yes,yes,no,2,1,1,3,5,3,16,1,34,79
math,TCD,m,20,R,4,A,3,4,"Scientist, clinical (histocompatibility and immunogenetics)",Operations geologist,other,other,50,81,9,yes,no,no,yes,no,yes,no,3,5,4,3,1,2,26,32,88,47
physics,NCI,f,15,U,7,A,4,1,"Scientist, clinical (histocompatibility and immunogenetics)",Operations geologist,reputation,father,132,114,0,yes,yes,no,yes,yes,yes,no,3,3,3,3,2,2,83,9,65,83
engineering,DCU,m,16,U,3,T,3,0,Public house manager,Chartered certified accountant,course,mother,16,119,0,yes,yes,no,yes,no,yes,yes,4,1,1,1,5,1,80,92,26,100
engineering,UCD,f,20,R,3,A,3,4,Immunologist,Product designer,reputation,father,64,104,0,yes,yes,no,no,no,yes,yes,1,4,5,1,1,1,70,7,64,33
physics,UCD,m,19,R,10,T,2,4,Drilling engineer,Operations geologist,home,mother,178,119,7,no,no,no,no,no,yes,no,1,4,5,5,3,5,5,15,65,79
computer science,NUI-Galway,m,16,U,9,A,3,3,IT consultant,"Scientist, water quality",course,father,29,31,0,yes,yes,no,no,yes,yes,no,4,5,2,4,4,4,6,56,15,73
engineering,TCD,f,22,U,6,A,0,4,"Scientist, clinical (histocompatibility and immunogenetics)",Chartered certified accountant,reputation,mother,222,78,8,yes,yes,no,no,yes,no,no,5,4,5,2,5,3,12,88,56,52
health science,DCU,f,20,U,3,T,3,4,Drilling engineer,"Scientist, water quality",reputation,father,192,4,0,no,no,no,yes,no,yes,no,1,4,5,4,4,5,15,78,82,76
health science,NUI-Galway,f,16,U,10,T,3,3,IT consultant,Chartered certified accountant,reputation,mother,156,2,2,yes,yes,yes,yes,no,yes,no,2,3,3,2,3,4,48,71,55,60
business,DCU,m,19,R,4,T,1,0,"Scientist, clinical (histocompatibility and immunogenetics)",Chartered certified accountant,reputation,mother,63,14,0,yes,yes,yes,no,yes,yes,yes,5,4,5,3,2,5,4,59,0,33
health science,NCI,m,15,R,3,T,3,0,Immunologist,"Scientist, water quality",other,father,236,16,0,no,no,no,no,yes,yes,no,4,1,1,4,5,4,79,89,11,81
physics,NUI-Galway,m,15,R,10,T,4,3,Drilling engineer,Operations geologist,course,father,169,38,14,yes,yes,no,yes,yes,yes,no,5,1,1,3,4,4,93,63,0,28
computer science,UCD,m,17,U,7,A,4,4,Drilling engineer,Medical laboratory scientific officer,reputation,father,95,54,4,yes,yes,no,no,yes,yes,no,2,4,5,2,3,4,76,5,67,74
psychology,NCI,m,18,R,3,T,0,4,Immunologist,"Scientist, water quality",home,other,135,9,3,yes,yes,no,yes,no,yes,yes,1,1,1,1,5,2,52,68,55,41
physics,TCD,f,18,U,5,A,2,3,Public house manager,Medical laboratory scientific officer,reputation,other,186,52,0,yes,yes,no,yes,no,yes,no,1,2,0,2,5,2,49,26,74,66
computer science,DIT,f,18,R,7,A,0,3,IT consultant,Medical laboratory scientific officer,course,father,62,69,0,yes,yes,yes,yes,yes,yes,yes,4,4,5,5,2,3,5,86,92,99
health science,UCC,m,17,U,3,T,2,4,IT consultant,"Scientist, water quality",other,other,87,12,8,yes,yes,no,yes,yes,yes,yes,1,3,3,5,3,5,6,50,30,51
business,NCI,f,21,R,7,T,0,4,"Scientist, clinical (histocompatibility and immunogenetics)",Product designer,other,mother,100,111,1,yes,no,no,yes,no,yes,no,5,5,3,4,5,3,95,99,66,79
computer science,DCU,f,21,U,7,T,1,0,IT consultant,"Scientist, water quality",other,other,162,55,0,yes,yes,no,no,no,yes,yes,4,2,0,3,5,3,26,4,64,8
math,NUI-Galway,m,18,R,4,T,1,2,Immunologist,Operations geologist,home,father,42,55,0,no,yes,no,no,yes,yes,no,2,3,3,1,5,2,7,50,26,23
business,NCI,f,18,U,3,T,3,0,"Scientist, clinical (histocompatibility and immunogenetics)",Product designer,reputation,father,223,10,13,yes,yes,no,no,yes,yes,yes,1,5,4,3,3,4,11,45,78,36
health science,NUI-Galway,m,16,R,5,A,1,1,Immunologist,Product designer,course,other,41,1,0,yes,yes,no,yes,no,yes,no,5,4,5,1,3,1,0,96,13,16
computer science,TCD,m,15,U,10,A,1,2,Drilling engineer,Operations geologist,reputation,other,47,77,0,yes,yes,no,no,yes,yes,yes,3,1,1,4,2,3,2,61,59,45
physics,UCC,f,18,U,10,A,3,2,Drilling engineer,Operations geologist,home,other,87,110,14,yes,yes,no,no,no,yes,no,3,1,1,4,4,4,2,45,23,24
psychology,UCC,f,17,R,6,A,4,3,Immunologist,"Scientist, water quality",reputation,other,146,54,0,yes,yes,no,no,no,yes,no,5,2,0,4,5,4,13,91,53,11
physics,TCD,m,18,R,8,A,1,3,IT consultant,Medical laboratory scientific officer,course,father,138,93,0,no,no,no,yes,no,yes,no,4,5,3,2,3,3,8,92,12,80
math,UCD,f,19,R,8,A,3,4,"Scientist, clinical (histocompatibility and immunogenetics)",Chartered certified accountant,course,mother,84,114,0,no,no,no,yes,yes,yes,yes,2,5,3,4,1,4,14,96,91,84
engineering,NUI-Galway,m,15,R,4,A,2,4,"Scientist, clinical (histocompatibility and immunogenetics)",Product designer,other,other,205,32,1,no,yes,no,no,yes,yes,no,1,2,0,1,5,2,52,38,53,84
psychology,NCI,f,18,R,4,A,2,3,Immunologist,Product designer,other,father,63,97,0,yes,yes,yes,no,yes,yes,yes,3,1,1,1,2,5,12,69,14,85
health science,TCD,m,17,U,8,A,2,1,Public house manager,Product designer,other,other,15,96,0,no,yes,no,no,no,yes,no,3,4,5,2,2,4,5,60,96,23
math,NCI,m,19,U,7,T,4,0,Drilling engineer,Chartered certified accountant,other,mother,71,109,0,yes,no,no,no,no,yes,no,3,2,0,4,5,1,62,57,76,58
health science,DCU,f,19,R,8,A,2,3,Drilling engineer,Operations geologist,other,other,160,14,0,yes,yes,yes,no,yes,yes,yes,3,5,5,4,1,1,32,6,99,11
computer science,DCU,m,19,U,4,T,4,4,Drilling engineer,"Scientist, water quality",reputation,father,91,46,0,yes,yes,no,yes,no,yes,yes,3,4,5,5,1,1,11,96,46,15
health science,NCI,f,19,U,4,A,4,0,Immunologist,Chartered certified accountant,home,other,232,101,0,no,yes,yes,no,no,yes,yes,5,1,1,5,4,5,13,74,47,74
physics,TCD,m,17,U,4,T,0,0,Drilling engineer,"Scientist, water quality",course,mother,109,67,0,yes,yes,no,yes,yes,yes,no,3,1,1,5,4,1,12,6,17,91
math,NCI,f,16,U,7,A,3,4,Public house manager,Chartered certified accountant,reputation,other,120,39,0,yes,no,yes,no,yes,yes,no,5,2,0,4,1,5,18,33,19,84
computer science,NUI-Galway,f,19,R,10,A,2,3,"Scientist, clinical (histocompatibility and immunogenetics)","Scientist, water quality",other,mother,171,42,0,no,yes,yes,yes,yes,yes,no,4,2,0,2,3,3,74,31,10,91
engineering,TCD,m,17,R,10,A,4,0,Public house manager,Chartered certified accountant,home,mother,201,86,10,yes,yes,no,no,no,yes,yes,4,1,1,2,1,4,98,93,87,86
health science,NUI-Galway,f,16,U,4,T,2,2,"Scientist, clinical (histocompatibility and immunogenetics)",Product designer,other,other,131,24,5,yes,no,no,no,yes,yes,no,4,1,1,4,2,1,11,12,28,10
business,NUI-Galway,f,18,R,3,A,1,0,"Scientist, clinical (histocompatibility and immunogenetics)",Chartered certified accountant,home,mother,179,119,10,yes,yes,yes,yes,yes,yes,yes,3,2,0,1,1,3,66,56,68,94
psychology,UCC,m,21,R,4,T,0,0,"Scientist, clinical (histocompatibility and immunogenetics)","Scientist, water quality",home,other,68,14,0,yes,yes,no,no,yes,yes,no,2,2,0,3,4,4,0,71,22,31
psychology,UCC,f,19,R,7,T,4,0,Immunologist,Medical laboratory scientific officer,other,father,39,50,6,no,yes,no,yes,yes,yes,no,1,3,3,1,5,5,5,56,87,56
computer science,NCI,f,19,R,3,T,2,3,"Scientist, clinical (histocompatibility and immunogenetics)",Product designer,course,mother,225,93,0,yes,yes,yes,no,no,yes,yes,3,4,5,2,2,3,52,42,22,100
physics,DCU,m,15,U,9,A,2,2,Immunologist,Chartered certified accountant,course,other,61,6,0,yes,yes,no,yes,yes,yes,yes,4,3,3,2,5,3,13,77,95,55
computer science,DCU,m,18,U,9,A,0,0,Public house manager,Operations geologist,reputation,father,10,69,14,yes,yes,no,yes,yes,yes,no,3,2,0,4,5,3,74,66,88,85
engineering,UCD,m,20,R,5,T,1,1,Drilling engineer,Chartered certified accountant,course,other,99,98,0,no,yes,no,yes,yes,yes,yes,5,3,3,1,4,2,83,72,61,70
business,UCC,f,21,U,4,T,4,1,Drilling engineer,"Scientist, water quality",other,other,131,16,0,no,yes,no,no,yes,yes,no,2,3,3,1,2,2,48,97,2,46
math,NCI,f,22,R,10,A,4,2,Drilling engineer,Product designer,reputation,father,7,74,0,no,yes,no,yes,yes,yes,yes,5,5,3,4,1,4,2,66,24,97
computer science,DCU,f,17,U,8,T,3,4,Drilling engineer,Operations geologist,course,mother,23,12,0,yes,yes,no,no,no,yes,yes,5,2,0,4,4,5,11,43,46,25
math,DCU,f,18,U,6,A,0,0,Immunologist,Chartered certified accountant,reputation,father,164,112,8,yes,yes,no,yes,no,yes,yes,2,3,3,2,3,2,5,77,53,1
computer science,DCU,m,21,U,3,T,3,3,Public house manager,Chartered certified accountant,home,mother,70,96,0,yes,yes,no,no,no,yes,no,1,3,3,3,5,5,10,79,78,17
psychology,DIT,m,22,R,9,A,3,4,Drilling engineer,"Scientist, water quality",reputation,father,96,13,8,yes,yes,no,yes,no,yes,yes,5,3,3,1,2,3,8,44,34,57
psychology,TCD,m,16,U,10,T,1,1,IT consultant,Product designer,reputation,father,37,29,4,yes,no,no,no,no,yes,yes,2,5,4,4,5,1,12,69,21,47
psychology,NCI,f,16,U,8,A,3,1,Drilling engineer,Chartered certified accountant,other,other,214,49,0,yes,yes,no,no,no,no,yes,4,2,0,4,2,1,15,31,28,26
physics,NCI,f,22,R,6,A,0,3,Drilling engineer,Chartered certified accountant,other,father,77,96,3,yes,yes,no,yes,yes,no,yes,4,3,3,3,5,2,47,100,21,52
psychology,NCI,m,18,U,9,A,0,1,"Scientist, clinical (histocompatibility and immunogenetics)",Chartered certified accountant,course,father,19,43,0,yes,yes,no,no,yes,yes,no,4,3,3,1,4,5,75,40,34,96
physics,UCD,m,22,R,4,A,4,3,"Scientist, clinical (histocompatibility and immunogenetics)",Product designer,home,mother,103,108,10,yes,yes,no,yes,yes,yes,no,4,5,4,4,3,3,63,49,43,91
health science,DIT,f,16,R,9,A,0,3,Drilling engineer,Chartered certified accountant,reputation,father,127,61,0,yes,yes,no,yes,no,yes,no,3,2,0,4,1,1,12,87,16,61
computer science,UCD,f,20,R,5,T,4,0,IT consultant,Operations geologist,other,other,229,117,7,yes,yes,no,no,no,yes,yes,1,1,1,2,5,3,52,78,17,34
business,NCI,m,15,R,3,T,4,1,"Scientist, clinical (histocompatibility and immunogenetics)",Operations geologist,home,other,7,49,0,no,no,no,no,yes,yes,no,1,5,3,4,2,2,11,11,58,50
computer science,TCD,f,22,U,9,A,1,1,IT consultant,Chartered certified accountant,course,father,136,98,0,yes,no,no,yes,yes,yes,no,4,1,1,2,2,4,16,29,4,96
business,UCD,m,17,U,6,T,4,4,Public house manager,Medical laboratory scientific officer,other,father,225,42,9,yes,yes,no,yes,no,yes,yes,4,4,5,5,4,2,19,57,14,24
math,UCC,m,17,U,8,A,0,2,Public house manager,Chartered certified accountant,reputation,father,189,13,5,yes,yes,yes,yes,yes,yes,yes,5,3,3,4,5,4,8,97,5,88
engineering,DIT,m,15,R,10,T,0,3,"Scientist, clinical (histocompatibility and immunogenetics)",Product designer,course,mother,197,6,0,yes,yes,no,yes,yes,yes,yes,4,2,0,5,5,4,14,93,15,46
computer science,TCD,m,15,R,6,A,4,3,Public house manager,Chartered certified accountant,reputation,other,208,8,7,yes,yes,no,no,yes,yes,yes,4,1,1,2,3,1,20,49,38,69
health science,DCU,m,18,U,7,A,3,2,Drilling engineer,Medical laboratory scientific officer,course,other,179,51,0,yes,yes,no,no,yes,yes,yes,4,2,0,2,2,4,8,27,6,36
math,UCC,f,20,U,4,A,3,1,Public house manager,Operations geologist,reputation,mother,20,14,1,yes,yes,no,yes,yes,yes,yes,5,1,1,2,3,4,0,89,4,57
health science,DCU,f,18,R,6,A,3,4,Public house manager,Medical laboratory scientific officer,course,father,104,23,2,yes,no,no,yes,yes,yes,yes,3,1,1,2,1,1,85,38,64,90
business,UCD,f,22,R,6,T,3,4,IT consultant,Chartered certified accountant,reputation,mother,63,85,0,yes,yes,no,yes,no,yes,no,3,3,3,5,5,3,16,47,69,93
psychology,UCC,m,19,U,5,A,1,4,Drilling engineer,Product designer,reputation,father,209,98,14,no,yes,no,yes,yes,yes,yes,5,1,1,3,5,1,6,3,80,22
computer science,NUI-Galway,f,18,R,4,T,1,3,IT consultant,Chartered certified accountant,home,mother,187,76,0,no,yes,no,yes,no,yes,yes,4,5,2,4,5,3,16,41,71,80
health science,DIT,m,22,R,6,A,2,0,Immunologist,Operations geologist,course,other,130,100,0,yes,yes,no,no,yes,yes,no,5,5,1,4,5,4,7,79,79,42
computer science,DIT,m,21,R,5,A,3,0,IT consultant,Operations geologist,other,other,45,22,0,yes,no,no,yes,no,yes,yes,1,2,0,5,5,2,48,69,85,28
computer science,NCI,m,15,R,7,T,3,0,Public house manager,Operations geologist,other,father,7,21,6,no,yes,no,yes,yes,yes,yes,5,4,5,5,4,3,1,71,95,63
math,TCD,m,20,R,3,T,4,4,"Scientist, clinical (histocompatibility and immunogenetics)",Chartered certified accountant,course,other,121,112,0,yes,yes,no,yes,yes,yes,yes,5,1,1,3,3,3,12,0,43,79
psychology,NUI-Galway,f,19,R,7,A,3,0,IT consultant,Medical laboratory scientific officer,home,other,199,70,10,yes,yes,no,yes,no,yes,no,2,3,3,2,4,5,61,6,16,19
computer science,DCU,f,21,U,8,T,1,3,"Scientist, clinical (histocompatibility and immunogenetics)",Product designer,reputation,other,31,94,0,yes,yes,no,yes,yes,yes,no,1,4,5,1,4,2,15,60,5,5
health science,DCU,f,18,R,4,A,1,1,Drilling engineer,"Scientist, water quality",reputation,other,205,70,0,no,yes,no,no,no,yes,no,1,4,5,4,4,4,6,19,4,32
physics,DCU,f,15,U,5,T,4,4,IT consultant,Chartered certified accountant,reputation,other,50,103,0,no,yes,no,yes,yes,yes,no,5,4,5,2,3,1,15,1,2,80
business,UCD,f,17,R,9,A,2,3,Immunologist,Medical laboratory scientific officer,other,mother,137,64,0,no,yes,yes,yes,yes,yes,no,2,5,2,3,1,4,8,94,52,27
psychology,DCU,f,19,R,4,A,4,2,Drilling engineer,"Scientist, water quality",home,father,170,64,0,yes,yes,no,yes,no,yes,yes,3,3,3,3,4,2,39,79,11,68
psychology,DCU,f,20,R,8,T,3,3,IT consultant,"Scientist, water quality",other,mother,203,37,0,no,yes,no,no,yes,yes,yes,4,2,0,1,5,2,11,72,91,30
computer science,TCD,f,19,R,9,A,0,2,"Scientist, clinical (histocompatibility and immunogenetics)","Scientist, water quality",other,mother,53,47,0,yes,yes,no,yes,no,yes,yes,2,5,5,2,4,4,63,79,53,18
business,NCI,f,21,U,9,A,3,3,Drilling engineer,Operations geologist,course,father,188,83,0,yes,yes,no,yes,yes,yes,no,1,3,3,2,3,5,86,95,43,62
business,UCD,m,16,R,9,A,1,1,Immunologist,"Scientist, water quality",course,father,112,61,0,yes,yes,no,yes,yes,yes,yes,5,5,2,2,2,5,11,35,81,98
psychology,UCD,f,16,U,5,A,2,2,Drilling engineer,Chartered certified accountant,reputation,mother,176,94,0,no,yes,no,yes,no,yes,yes,1,4,5,5,5,2,88,92,45,81
psychology,NCI,m,18,U,3,T,4,2,Immunologist,Operations geologist,other,other,166,9,0,yes,yes,no,yes,yes,yes,yes,5,5,2,3,4,2,34,50,84,73
engineering,DIT,f,16,U,9,A,3,2,Immunologist,Operations geologist,course,other,234,6,0,no,yes,yes,yes,yes,yes,yes,5,4,5,5,5,3,12,100,25,94
math,NUI-Galway,m,20,U,3,T,2,1,Immunologist,Chartered certified accountant,reputation,other,36,55,0,no,no,no,no,yes,yes,yes,3,2,0,3,5,3,79,80,48,39
psychology,NCI,f,16,R,8,A,4,1,Immunologist,Chartered certified accountant,reputation,mother,37,15,0,yes,yes,no,no,yes,yes,no,3,4,5,4,1,3,1,5,4,86
engineering,UCC,m,20,U,10,T,2,0,Public house manager,Operations geologist,reputation,mother,21,120,0,yes,yes,no,yes,yes,no,yes,2,3,3,3,1,3,0,81,47,25
math,UCC,m,16,U,3,T,2,0,IT consultant,"Scientist, water quality",reputation,other,116,54,0,yes,yes,no,yes,yes,yes,no,3,3,3,4,5,5,13,63,11,64
psychology,UCC,m,20,U,10,A,4,0,Public house manager,Product designer,other,mother,203,61,0,yes,yes,no,no,no,no,no,1,2,0,1,4,4,15,74,98,17
math,DIT,m,22,R,3,T,4,3,"Scientist, clinical (histocompatibility and immunogenetics)",Chartered certified accountant,home,mother,140,120,0,yes,yes,no,yes,no,yes,no,2,1,1,4,5,5,20,59,36,68
math,UCD,m,21,U,4,T,2,0,Immunologist,Chartered certified accountant,other,mother,210,75,12,yes,yes,no,no,yes,yes,yes,3,2,0,2,2,5,0,66,93,92
health science,NCI,m,18,U,5,T,0,4,"Scientist, clinical (histocompatibility and immunogenetics)",Medical laboratory scientific officer,home,mother,81,37,0,yes,yes,no,no,yes,yes,yes,1,5,1,2,3,1,16,46,8,28
business,DCU,f,17,R,10,T,2,4,IT consultant,Chartered certified accountant,reputation,mother,218,55,0,no,yes,no,yes,no,yes,no,4,4,5,5,4,5,63,65,67,26
psychology,UCC,f,22,U,5,A,0,3,Immunologist,Operations geologist,home,mother,237,20,0,yes,yes,yes,yes,yes,no,no,2,3,3,5,5,4,67,13,19,80
physics,DIT,f,18,U,9,T,1,3,Drilling engineer,Medical laboratory scientific officer,other,mother,26,48,8,yes,yes,no,yes,no,yes,yes,4,4,5,1,4,2,1,14,42,42
